package,URI,label,hasCategory,secondaryThreat,normalOperation,hasFrequency,currentRisk,futureRisk,comment,appliesTo,threatens
package#LocalDeviceConnectivity,domain#P.E.HuirPD.9,P.E.HuirPD.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Inappropriate use of encrypted domain processing of _Data_ at _Process_: _Process_ is interactive, so user _Human_ will need to work with data _Data_, which means the processing cannot be done in the encrypted domain. To fix this error, deselect encrypted processing controls.",domain#MP-HuirPD,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.E.PaD-DS.9,P.E.PaD-DS.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Process _Process_ cannot amend volatile data _Data_: since _Data_is not stored on any host, it is not possible for _Process_ to amend or update _Data_. For that to happen, _Process_ would need to get a current value and then change it. This only makes sense if _Data_ is persistent. If the relationship of _Process_ to _Data_ is correct, then there is a missing host 'stores' data relationship. If _Data_ really is volatile, change the relationship of _Process_ to _Data_ to specify whether _Process_ creates or uses _Data_ (but not both).",domain#MP-PaD-DS,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.E.PDI+DO-DS-S.9,P.E.PDI+DO-DS-S.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Process _Process_ cannot access data _Data_: process _Process_ uses _Data_ as input or for display to an interactive user. In this case, _Data_ is not stored anywhere, and there is no way for _Process_ to be sent new values from a process that creates _Data_ as output, either direct or via other processes. You should add one or more process-process uses relationships (and possibly more processes) to the model so a continuous path exists from such a process, via intermediaries if appropriate. Alternatively, add a stores relationship to _Data_ from a host, and creates such a path to a process on that host with access to the stored data.",domain#MP-PDI+DO-DS-S,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.E.PDI+DS-S.9,P.E.PDI+DS-S.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Process _Process_ cannot access data _Data_: process _Process_ uses _Data_ as input (or for display to an interactive user), and _Data_ is stored on at least one host. However, there is no way for _Process_ to receive new values from a process on that host with access to the data, either directly or via other processes. You should add one or more process-process uses relationships (and possibly processes) to the model so a continuous path exists between such a process and _Process_.",domain#MP-PDI+DS-S,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.E.PDO+DS-S.9,P.E.PDO+DS-S.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Process _Process_ cannot save data _Data_: process _Process_ produces _Data_ as output (or gets it from an interactive user), and _Data_ is stored on at least one host. However, there is no way for _Process_ to send new values for storage to a process on that host with access to the data, either directly or via other processes. You should add one or more process-process uses relationships (and possibly processes) to the model so a continuous path exists between such a process and _Process_.",domain#MP-PDO+DS-S,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.E.THGP.9,P.E.THGP.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Hosting error for process _GeneralProcess_: Device _TrivialHost_ is a specialised host class that cannot host a general (complex) process like _GeneralProcess_. Either remove _GeneralProcess_, or move the hosts relationship to a more general purpose host.",domain#MP-THGP,domain#Role_GeneralProcess
package#LocalDeviceConnectivity,domain#P.O.PpDP.6,P.O.PpDP.6,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodMedium,TRUE,TRUE,"Encrypted processing of input _Data_ by _Process_ causes overload: if _Process_ performs calculations in the encrypted domain, the performance overhead will be significant.",domain#MP-PpDP,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.T.HP-iDSDI.0,P.T.HP-iDSDI.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Stale input _Data_ stored at _Host_ delays _Process_: since process _Process_ uses the locally stored copy of data _Data_ on _Host_, if that copy becomes out of date, _Process_ will be processing out of date information.",domain#MP-HP-iDSDI,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.T.HP-uDSDI.0,P.T.HP-uDSDI.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Lack of stored input _Data_ at _Host_ delays _Process_: since process _Process_ uses the locally stored copy of data _Data_ but does not depend on it, if that copy is unavailable, the process can continue but will be processing out of date information.",domain#MP-HP-uDSDI,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.T.HP-uDSDI.6,P.T.HP-uDSDI.6,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Process _Process_ cannot read encrypted input _Data_: the stored copy of input _Data_ at _Host_ is encrypted, so if the process lacks a key and cannot read updates of the data, it will be forced to work using outdated inputs.",domain#MP-HP-uDSDI,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.T.HuirPiD-DF-DS.0,P.T.HuirPiD-DF-DS.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"User _Human_ provides out of date input _Data_ affecting _Process_: user _Human_, working on the basis of outdated information, provides out of date input _Data_, which is consumed (not saved or forwarded) by and affects _Process_.",domain#MP-HuirPiD-DF-DS,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.T.PcPr-uDS.6,P.T.PcPr-uDS.6,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Process _Client_ cannot access updates of _Data_ from _Service_ due to inconsistent encryption: processes _Client_ and _Service_ both access a copy of _Data_ stored in encrypted form, so they need a secure way to also share the cryptographic keys used.",domain#MP-PcPr-uDS,domain#Role_Client
package#LocalDeviceConnectivity,domain#P.T.P-iDFDI.0,P.T.P-iDFDI.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Stale input _Data_ from _FlowsFrom_ delays _Process_: since process _Process_ uses the copy of data _Data_ arriving from _FlowsFrom_ and not updated by an interactive user, if that copy becomes out of date, _Process_ will be performing computation based on out of date information.",domain#MP-P-iDFDI,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.T.P-uDFDI.0,P.T.P-uDFDI.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Loss of availability in flow of _Data_ to _Process_ caused a delay in processing: since process _Process_ uses the incoming copy of data _Data_ but does not depend on it, if that copy is unavailable, the process can continue but will be processing out of date information.",domain#MP-P-uDFDI,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.U.HP-iDSDI.0,P.U.HP-iDSDI.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Corrupt input _Data_ stored at _Host_ affects _Process_: since process _Process_ uses the locally stored copy of data _Data_ on _Host_, if that copy becomes corrupt _Process_ will become unreliable.",domain#MP-HP-iDSDI,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.U.HP-iDSDI.3,P.U.HP-iDSDI.3,domain#Category-MaliciousInput,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Loss of reliability at process _Process_ due to forged input _Data_: process _Process_ uses the copy of _Data_ stored on _Host_ as input so if this is forged by an attacker, _Process_ may become unreliable.",domain#MP-HP-iDSDI,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.U.HuirPiD-DF-DS.0,P.U.HuirPiD-DF-DS.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"User _Human_ provides incorrect input _Data_ affecting _Process_: user _Human_ provides incorrect input _Data_, which is consumed (not saved or forwarded) by and affects _Process_.",domain#MP-HuirPiD-DF-DS,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.U.P-iDFDI.0,P.U.P-iDFDI.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Loss of reliability at process _Process_ due to corrupt input _Data_ from _FlowsFrom_: process _Process_ uses the copy of _Data_ sent by _FlowsFrom_ as input so if this is corrupt, _Process_ may become unreliable.",domain#MP-P-iDFDI,domain#Role_Process
package#LocalDeviceConnectivity,domain#P.U.P-iDFDI.3,P.U.P-iDFDI.3,domain#Category-MaliciousInput,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Loss of reliability at process _Process_ due to forged input _Data_: process _Process_ uses the copy of _Data_ sent by _FlowsFrom_ as input so if this is forged by an attacker, _Process_ may become unreliable.",domain#MP-P-iDFDI,domain#Role_Process
package#LocalDeviceConnectivity,domain#Sg.A.L13SSg2.6.1,Sg.A.L13SSg2.6.1,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Client-service connections between _Host_ and _LogicalSubnet_ via _Gateway_ are disabled: if this route is disabled by switching off tethering between _Host_ and _Gateway_, the route will be unavailable to legitimate users.",domain#MP-L13SSg2,domain#Role_FwdSegment
package#LocalDeviceConnectivity,domain#Sg.A.L1SSg2.6.1,Sg.A.L1SSg2.6.1,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Mesh routing between _FromHost_ and _ToHost_ via _Gateway_ is disabled: if this route is disabled by switching off mesh routing via non-IP connections at _Gateway_, the route will be unavailable to legitimate users.",domain#MP-L1SSg2,domain#Role_FwdSegment
package#LocalDeviceConnectivity,domain#Sg.A.L31SSg2.6.1,Sg.A.L31SSg2.6.1,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Client-service connections between _LogicalSubnet_ and _Host_ via _Gateway_ are disabled: if this route is disabled by switching off tethering between _Host_ and _Gateway_, the route will be unavailable to legitimate users.",domain#MP-L31SSg2,domain#Role_FwdSegment
package#LocalDeviceConnectivity,domain#Sg.DA.L13SSg2.8,Sg.DA.L13SSg2.8,domain#Category-NormalOperation,FALSE,TRUE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Routing between _Host_ and _LogicalSubnet_ via _Gateway_ is enabled: if this route is enabled by tethering between the IP and non-IP connections, it could be exploited by an attacker.",domain#MP-L13SSg2,domain#Role_FwdSegment
package#LocalDeviceConnectivity,domain#Sg.DA.L13SSg2AC.1,Sg.DA.L13SSg2AC.1,domain#Category-ExploitationOfPrivileges,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Routing between _Host_ and _LogicalSubnet_ not disabled at _Gateway_: if an attacker has admin rights on host _Gateway_ in a context where it is connected to _LogicalSubnet_ and paired with _Host_, then they can override a default firewall policy to drop connections from _Host_ via _LogicalSubnet_.",domain#MP-L13SSg2AC,domain#Role_FwdSegment
package#LocalDeviceConnectivity,domain#Sg.DA.L1SSg2.8,Sg.DA.L1SSg2.8,domain#Category-NormalOperation,FALSE,TRUE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Mesh routing between _FromHost_ and _ToHost_ via _Gateway_ is enabled: if this route is enabled by mesh routing via non-IP connections, it could be exploited by an attacker.",domain#MP-L1SSg2,domain#Role_FwdSegment
package#LocalDeviceConnectivity,domain#Sg.DA.L1SSg2AC.1,Sg.DA.L1SSg2AC.1,domain#Category-ExploitationOfPrivileges,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Mesh routing between _FromHost_ and _ToHost_ not disabled at reenabled at _Gateway_: if an attacker has admin rights on host _Gateway_, they can override a policy not to enable mesh routing between paired hosts.",domain#MP-L1SSg2AC,domain#Role_FwdSegment
package#LocalDeviceConnectivity,domain#Sg.DA.L31SSg2.8,Sg.DA.L31SSg2.8,domain#Category-NormalOperation,FALSE,TRUE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Routing between _LogicalSubnet_ and _Host_ via _Gateway_ is enabled: if this route is enabled by tethering between the IP and non-IP connections, it could be exploited by an attacker.",domain#MP-L31SSg2,domain#Role_FwdSegment
package#LocalDeviceConnectivity,domain#Sg.DA.L31SSg2AC.1,Sg.DA.L31SSg2AC.1,domain#Category-ExploitationOfPrivileges,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Routing between _LogicalSubnet_ and _Host_  not disabled at _Gateway_: if an attacker has admin rights on host _Gateway_ in a context where it is connected to _LogicalSubnet_ and paired with _Host_, then they can override a default policy to drop connection requests to _Host_ via _LogicalSubnet_.",domain#MP-L31SSg2AC,domain#Role_FwdSegment
package#NetworkConnectivityInference,domain#D.C.HuiPiDCHS.3,D.C.HuiPiDCHS.3,domain#Category-PhysicalAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Data _Data_ entered via _Process_ leaks by shoulder surfing _Human_ in space _Space_: if _Human_ is not careful, someone with access to space _Space_ could shoulder surf a session during which _Human_ enters _Data_ via the user interface of _Process_ on host device _Host_.",domain#MP-HuiPiDCHS,domain#Role_Data
package#NetworkConnectivityInference,domain#D.C.HuiRACHSPiD.3,D.C.HuiRACHSPiD.3,domain#Category-PhysicalAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Data _Data_ entered via _Process_ leaks by shoulder surfing _Human_ in space _Space_: if _Human_ is not careful, someone with access to space _Space_ could shoulder surf a session in which _Human_ enters _Data_ via the user interface of _Process_ accessed from remote access client _RemoteAccessClient_ on host device _Host_.",domain#MP-HuiRACHSPiD,domain#Role_Data
package#NetworkConnectivityInference,domain#D.E.D+DS-cP-iHu.9,D.E.D+DS-cP-iHu.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Stored data _Data_ is not created by any process: this may mean it is static data inserted into the system during deployment on at least one system host. If so, use controls to specify that this is the case. If it is not static data then there should be at least one process that creates, amends, updates or appends the data.",domain#MP-D+DS-cP-iHu,domain#Role_Data
package#NetworkConnectivityInference,domain#D.E.D-DS-cP-iHu.9,D.E.D-DS-cP-iHu.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Data _Data_ is not created by any process or user nor stored on any host: this means the data is neither dynamic data created or updated in the system, nor static data stored in the system. Since _Data_ must be one or the other, there must be an error in the model. If _Data_ is static, initialised when the system is deployed, then specify on which host it is stored. Otherwise, specify a process that creates, amends, updates or appends the data, or a user that inputs the data.",domain#MP-D-DS-cP-iHu,domain#Role_Data
package#NetworkConnectivityInference,domain#D.E.HuaD-P.9,D.E.HuaD-P.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"User _Human_ cannot update data _Data_: the model specifies that _Human_ is amending (or both viewing and entering) _Data_, but _Human_ is not using interacting with any process that processes _Data_ and supports interactive update. To fix this, either (a) add a Process-amends-Data link from a process used by _Human_ to amend _Data_, (b) add an interaction (possibly via a remote access client) between _Human_ and a process that is  processing _Data_, or (c) remove the amends relationship from _Human_ to _Data_ (or one or both of the views and enters relationships, if expressed separately). The first two options may involve adding a suitable process if none has yet been included in the model.",domain#MP-HuaD-P,domain#Role_Data
package#NetworkConnectivityInference,domain#D.E.Hui-vD-P.9,D.E.Hui-vD-P.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"User _Human_ cannot enter data _Data_: the model specifies that _Human_ is entering _Data_, but _Human_ is not using interacting with any process that processes _Data_ and supports interactive input. To fix this, either (a) add a Process-receives-Data link from a process used by _Human_ to input _Data_, (b) add an interaction (possibly via a remote access client) between _Human_ and a process that is  processing _Data_, or (c) remove the enters relationship from _Human_ to _Data_. The first two options may involve adding a suitable process if none has yet been included in the model.",domain#MP-Hui-vD-P,domain#Role_Data
package#NetworkConnectivityInference,domain#D.E.Huv-iD-P.9,D.E.Huv-iD-P.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"User _Human_ cannot view data _Data_: the model specifies that _Human_ is viewing _Data_, but _Human_ is not using interacting with any process that processes _Data_ and supports interactive output. To fix this, either (a) add a Process-receives-Data link from a process used by _Human_ to view _Data_, (b) add an interaction (possibly via a remote access client) between _Human_ and a process that is processing _Data_, or (c) remove the views relationship from _Human_ to _Data_. The first two options may involve adding a suitable process if none has yet been included in the model.",domain#MP-Huv-iD-P,domain#Role_Data
package#NetworkConnectivityInference,domain#D.I.D.0,D.I.D.0,domain#Category-MaliciousInput,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Corruption of data _Data_: if an attacker can inject forged (unauthentic) content into data _Data_ somewhere within the system, then there is also a loss of integrity in data _Data_.",domain#MP-D,domain#Role_Data
package#NetworkConnectivityInference,domain#H.E.RScGcRS.9,H.E.RScGcRS.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Device _Gateway_ connected to multiple WiFi networks in space _Space_: usually, devices have only one WiFi interface, and so can only be connected to one WiFi from each space they could be in. Use a control to indicate if this device really does have the ability to use multiple simultaneous WiFi channels.",domain#MP-RScGcRS,domain#Role_Gateway
package#NetworkConnectivityInference,domain#H.E.WScMcWS.9,H.E.WScMcWS.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Mobile device _Gateway_ connected to multiple Wired LANs in space _Space_: usually, mobile devices do not have more than one Wired network interface, and so can only be connected to one network in each space. Use a control to indicate if this device really does have multiple wired NICs.",domain#MP-WScMcWS,domain#Role_Gateway
package#NetworkConnectivityInference,domain#H.L.IoH.3,H.L.IoH.3,domain#Category-RemoteAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,Remote user access from _AttackerSubnet_ via _LogicalSubnet_ to insecure device _Host_: an attacker with access to _AttackerSubnet_ gains access to host _Host_ via an unprotected service listening on _LogicalSubnet_ .,domain#MP-IoH,domain#Role_Host
package#NetworkConnectivityInference,domain#H.L.NoH.3,H.L.NoH.3,domain#Category-RemoteAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,Remote user access from _AttackerSubnet_ via _LogicalSubnet_ to insecure device _Host_: an attacker with access to _AttackerSubnet_ gains access to host _Host_ via an unprotected service listening on _LogicalSubnet_ .,domain#MP-NoH,domain#Role_Host
package#NetworkConnectivityInference,domain#H.M.IoH.3,H.M.IoH.3,domain#Category-RemoteAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,Remote root access from _AttackerSubnet_ via _LogicalSubnet_ to insecure device _Host_: an attacker with access to _AttackerSubnet_ gains access to host _Host_ via an unprotected yet privileged service listening on _LogicalSubnet_ .,domain#MP-IoH,domain#Role_Host
package#NetworkConnectivityInference,domain#H.M.IoH.7,H.M.IoH.7,domain#Category-RemoteAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,Remote root access from _AttackerSubnet_ via _LogicalSubnet_ to back door on device _Host_: an attacker with access to _AttackerSubnet_ gains access to host _Host_ via a previously installed back door listening on _LogicalSubnet_ .,domain#MP-IoH,domain#Role_Host
package#NetworkConnectivityInference,domain#H.M.NoH.3,H.M.NoH.3,domain#Category-RemoteAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,Remote root access from _AttackerSubnet_ via _LogicalSubnet_ to insecure device _Host_: an attacker with access to _AttackerSubnet_ gains access to host _Host_ via an unprotected yet privileged service listening on _LogicalSubnet_ .,domain#MP-NoH,domain#Role_Host
package#NetworkConnectivityInference,domain#H.M.NoH.7,H.M.NoH.7,domain#Category-RemoteAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,Remote root access from _AttackerSubnet_ via _LogicalSubnet_ to back door on device _Host_: an attacker with access to _AttackerSubnet_ gains access to host _Host_ via a previously installed back door listening on _LogicalSubnet_ .,domain#MP-NoH,domain#Role_Host
package#NetworkConnectivityInference,domain#H.W.HuHWES.3,H.W.HuHWES.3,domain#Category-MaliciousEmail,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Malware infection at _Host_ due to execution of viral email attachment at _WebBrowser_ on _Host_: the user _Human_ runs a malicious file sent as an email attachment via webmail service _MUA_, infecting their client device _Host_.",domain#MP-HuHWES,domain#Role_Host
package#NetworkConnectivityInference,domain#I.A.GdHRS.6,I.A.GdHRS.6,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Device _Host_ unable to connect to radio subnet _LogicalSubnet_ from _Space_: if access to network subnet _LogicalSubnet_ is restricted, device _Host_ will be unable to connect if it does not have the necessary credentials.",domain#MP-GdHRS,domain#Role_Interface
package#NetworkConnectivityInference,domain#I.A.GdHRSi.6,I.A.GdHRSi.6,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Device _Host_ unable to connect to radio subnet _LogicalSubnet_: if access to network subnet _LogicalSubnet_ is restricted, device _Host_ will be unable to connect if it does not have the necessary credentials.",domain#MP-GdHRSi,domain#Role_Interface
package#NetworkConnectivityInference,domain#I.A.GdHWS.6,I.A.GdHWS.6,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Device _Host_ unable to connect to wired subnet _LogicalSubnet_: if access to network subnet _LogicalSubnet_ is restricted, device _Host_ will be unable to connect if it does not have the necessary credentials.",domain#MP-GdHWS,domain#Role_Interface
package#NetworkConnectivityInference,domain#I.A.I.0,I.A.I.0,domain#Category-SecondaryThreats,TRUE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,Effect of overload at interface _Interface_: if the interface _Interface_ is overloaded it may become unavailable.,domain#MP-I,domain#Role_Interface
package#NetworkConnectivityInference,domain#I.A.I.6.1,I.A.I.6.1,domain#Category-SideEffectsOfSecurity,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,Disabled network connection from _Host_ to _LogicalSubnet_ is not available: if host _Host_ does not in fact connect to subnet _LogicalSubnet_  then that connection will be unavailable.,domain#MP-I,domain#Role_Interface
package#NetworkConnectivityInference,domain#I.Auth.HRSGSoS.3,I.Auth.HRSGSoS.3,domain#Category-SpoofingAttacks,FALSE,FALSE,domain#LikelihoodMedium,TRUE,TRUE,Spoofing radio network _LogicalSubnet_ at location _Space_ of access point _Gateway_: at attacker with access to the location _Space_ of radio networking device _Gateway_ can physically spoof network _LogicalSubnet_ by introducing their own radio network to impersonate the real one.,domain#MP-HRSGSoS,domain#Role_Interface
package#NetworkConnectivityInference,domain#I.Auth.HSRSoGS.3,I.Auth.HSRSoGS.3,domain#Category-SpoofingAttacks,FALSE,FALSE,domain#LikelihoodHigh,TRUE,TRUE,Spoofing radio network _LogicalSubnet_ at location _Space_ of supplicant _Host_: at attacker with access to the location _Space_ of _Host_ can physically spoof network _LogicalSubnet_ by introducing their own radio base station to impersonate the real one.,domain#MP-HSRSoGS,domain#Role_Interface
package#NetworkConnectivityInference,domain#I.Auth.HSWSoGS.3,I.Auth.HSWSoGS.3,domain#Category-SpoofingAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,Spoofing wired network _LogicalSubnet_ at location _Space_ of supplicant _Host_: at attacker with access to the location _Space_ of a host _Host_ can physically insert their own device between the host and its wired connection to _LogicalSubnet_.,domain#MP-HSWSoGS,domain#Role_Interface
package#NetworkConnectivityInference,domain#I.Auth.HWSGSoS.3,I.Auth.HWSGSoS.3,domain#Category-SpoofingAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,Spoofing wired network _LogicalSubnet_ at location _Space_ of router _Gateway_: at attacker with access to the location _Space_ of a wired router _Gateway_ can physically insert their own device between the router and its wired connection to device _Host_.,domain#MP-HWSGSoS,domain#Role_Interface
package#NetworkConnectivityInference,domain#I.DA.I.8,I.DA.I.8,domain#Category-NormalOperation,FALSE,TRUE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Access to _Host_ from _LogicalSubnet_ enabled: if the network connection between _Host_ and _LogicalSubnet_ is in service, then messages addressed to _Host_ will be accepted via that connection, unless blocked by a firewall policy.",domain#MP-I,domain#Role_Interface
package#NetworkConnectivityInference,domain#I.IS.I.8,I.IS.I.8,domain#Category-NormalOperation,FALSE,TRUE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Access from _Host_ to _LogicalSubnet_ enabled: if _Host_ is in service, then it will connect to _LogicalSubnet_ by default, unless the connection is disabled.",domain#MP-I,domain#Role_Interface
package#NetworkConnectivityInference,domain#I.IS.INC.1,I.IS.INC.1,domain#Category-ExploitationOfPrivileges,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Access from _Host_ to _LogicalSubnet_ not disabled: if an attacker has admin rights on device _Host_ when in range of _LogicalSubnet_, they can override a policy to avoid connecting to subnet _LogicalSubnet_.",domain#MP-INC,domain#Role_Interface
package#NetworkConnectivityInference,domain#I.M.I.8,I.M.I.8,domain#Category-NormalOperation,FALSE,TRUE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Message traffic from _LogicalSubnet_ via _Host_ is unconstrained: if the interface between _Host_ and _LogicalSubnet_ is in service, then traffic that is not blocked will not be subject to any bandwidth limits unless controls are used to impose such limits.",domain#MP-I,domain#Role_Interface
package#NetworkConnectivityInference,domain#I.O.IoH.3,I.O.IoH.3,domain#Category-DenialOfServiceAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,Remote DoS attack from _AttackerSubnet_ on _Host_ connection to _LogicalSubnet_: an attacker with remote access to Layer 3 subnet _LogicalSubnet_ sends too many messages to the network address of the target device _Host_ on _LogicalSubnet_.,domain#MP-IoH,domain#Role_Interface
package#NetworkConnectivityInference,domain#I.O.LoH.3,I.O.LoH.3,domain#Category-DenialOfServiceAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,Adjacent DoS attack on _Host_ from _LogicalSubnet_: an attacker with access to Layer 2 subnet _LogicalSubnet_ sends too many messages to the hardware address of a target device _Host_ connected to that subnet.,domain#MP-LoH,domain#Role_Interface
package#NetworkConnectivityInference,domain#I.O.RoH.3,I.O.RoH.3,domain#Category-DenialOfServiceAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,Remote DoS attack from _AttackerSubnet_ on _Host_ connection to _LogicalSubnet_: an attacker with remote access to Layer 3 subnet _LogicalSubnet_ sends too many messages to the network address of the target device _Host_ on _LogicalSubnet_.,domain#MP-RoH,domain#Role_Interface
package#NetworkConnectivityInference,domain#LS.C.WiFiSSoH.3,LS.C.WiFiSSoH.3,domain#Category-SnoopingAttacks,FALSE,FALSE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Passive snooping in WiFi subnet _LogicalSubnet_ from _Space_: if an attacker has physical access to WiFi subnet _LogicalSubnet_ from _Space_, they can passively snoop traffic unless the network is encrypted.",domain#MP-WiFiSSoH,domain#Role_RadioSubnet
package#NetworkConnectivityInference,domain#NP.DA.NPLS.8,NP.DA.NPLS.8,domain#Category-NormalOperation,FALSE,TRUE,domain#LikelihoodVeryHigh,TRUE,TRUE,Network path across _LogicalSubnet_ enters service: the subnet _LogicalSubnet_ being in service means messages can be sent across it.,domain#MP-NPLS,domain#Role_LogicalPath
package#NetworkConnectivityInference,domain#NP.DA.NPmLSmSg.8,NP.DA.NPmLSmSg.8,domain#Category-NormalOperation,FALSE,TRUE,domain#LikelihoodVeryHigh,TRUE,TRUE,"Network path from _FromSubnet_ to _ToSubnet_ enters service: if the logical subnets on this path are in service, and gateways do not block message routing between subnets, then messages can be sent on the end-to-end path.",domain#MP-NPmLSmSg,domain#Role_LogicalPath
package#NetworkConnectivityInference,domain#P.E.HE-Hu.9,P.E.HE-Hu.9,domain#Category-Anomalies,FALSE,FALSE,,FALSE,FALSE,"Editor process _Editor_ has no user: since _Editor_ is a specialised type of process designed to be user-driven, it cannot function without a user (a Human). This situation usually arises because either (a) the user of this process has been omitted, (b) the relationship of the user to _Editor_ has been omitted, whether direct or via a remote access client, or (c) access is remote but there is some inconsistency in the types of remote access clients and services used (which should be flagged as separate modelling errors).",domain#MP-HE-Hu,domain#Role_Editor
