package,URI,label,comment,hasRootPattern,usesLoopback,usesParallel
package#Network,domain#MP-HuiHAC,HuiHAC,Finds a Human interacting with a host that runs an authentication client.,domain#R-HuiHAC,FALSE,FALSE
package#Network,domain#MP-HuiH-Hu,HuiH-Hu,Finds a Human interacting with a Host that has no manager.,domain#R-HuiH,FALSE,FALSE
package#Network,domain#MP-HuiHoSt,HuiHoSt,"Finds a Human interacting with a Host but not with any of its processes, and optionally their employer.",domain#R-HuiH,FALSE,FALSE
package#Network,domain#MP-HuiHP,HuiHP,Finds a Human interacting with a Process running on a Host.,domain#R-HuiHP,FALSE,FALSE
package#Network,domain#MP-HuiHP-m,HuiHP-m,Finds a Human interacting with an unmanaged Process running on a Host.,domain#R-HuiHP,FALSE,FALSE
package#Network,domain#MP-HuiHPSP,HuiHPSP,Finds a Human interacting with a Process running on an interactive Host located in a private space.,domain#R-HuiHPSP,FALSE,FALSE
package#Network,domain#MP-HuiHRAC,HuiHRAC,Finds a Human interacting with a host that runs a remote access client.,domain#R-HuiHRAC,FALSE,FALSE
package#Network,domain#MP-HuiHS,HuiHS,Finds a Human interacting with a Host located in a space.,domain#R-HuiHS,FALSE,FALSE
package#Network,domain#MP-HuiHSt,HuiHSt,"Finds a Human interacting with a Host, and their employer.",domain#R-HuiHSt,FALSE,FALSE
package#Network,domain#MP-HuimH-e,HuimH-e,Finds a human without access to email who is interacting with at least one console host.,domain#R-Hu,FALSE,FALSE
package#Network,domain#MP-HuiPCH,HuiPCH,Finds a Human interacting with a Process running on a fixed console host.,domain#R-HuiCH,FALSE,FALSE
package#Network,domain#MP-HuiPCHS,HuiPCHS,"Finds a Human interacting with a Process running on a fixed Host located in a space, plus associated process access contexts.",domain#R-HuiPCHS,FALSE,FALSE
package#Network,domain#MP-HuiPCHS-iP,HuiPCHS-iP,"Finds a Human interacting with a Process running on a Host which is not their personal device, located in a space, plus associated process access contexts.",domain#R-HuiPCHS,FALSE,FALSE
package#Network,domain#MP-HuiPDaS-S,HuiPDaS-S,Finds a Human that has access to a space and uses a Personal Device which has no specified location.,domain#R-HuiPDaS,FALSE,FALSE
package#Network,domain#MP-HuiPH-Hu,HuiPH-Hu,Finds a Human interacting with a Personal Host that has no manager.,domain#R-HuiPH,FALSE,FALSE
package#Network,domain#MP-HuiPH-iD,HuiPH-iD,"Finds a Human interacting with a Personal Host, where there is no self-referential link indicating that the device is shared with other users.",domain#R-HuiPH,FALSE,FALSE
package#Network,domain#MP-HuiPoSt,HuiPoSt,"Finds a Human using an interactive Process (but not a login shell), and an optional employer of the Human.",domain#R-HuiP,FALSE,FALSE
package#Network,domain#MP-HuiPSt,HuiPSt,"Finds a Human interacting directly with a Process, along with their employer and their contexts for accessing the Process.",domain#R-HuiPSt,FALSE,FALSE
package#Network,domain#MP-HuirP,HuirP,Finds a Human remotely interacting with a Process.,domain#R-HuirP,FALSE,FALSE
package#Network,domain#MP-HuirRACP,HuirRACP,Finds a Human interacting remotely with a Process via a Remote Access Clent which remotely uses the Process.,domain#R-HuirRACP,FALSE,FALSE
package#Network,domain#MP-HumCH,HumCH,Finds a Human managing a Fixed Console Host.,domain#R-HumCH,FALSE,FALSE
package#Network,domain#MP-HumCHS-iP,HumCHS-iP,"Finds a Human managing a Host located in a space via the console, where the host is not a personal device.",domain#R-HumCHS,FALSE,FALSE
package#Network,domain#MP-HumH,HumH,Finds a Human managing a Host.,domain#R-HumH,FALSE,FALSE
package#Network,domain#MP-HumHoSt,HumHoSt,"Finds a Human managing a Host, and an optional employer of the Human.",domain#R-HumH,FALSE,FALSE
package#Network,domain#MP-HumHP-im,HumHP-im,Finds a Human managing a host running a process which has neither a manager nor an interactive user.,domain#R-HumHP,FALSE,FALSE
package#Network,domain#MP-HumHP-iT,HumHP-iT,"Finds a Human managing a host running a non-trivial process, and optionally an interactive process user.",domain#R-HumHP,FALSE,FALSE
package#Network,domain#MP-HumHSt,HumHSt,Finds a Human managing a Host and their employer.,domain#R-HumHSt,FALSE,FALSE
package#Network,domain#MP-HumH-StSt,HumH-StSt,"Finds a Human who does not work for anyone else, managing a Host that has no operator.",domain#R-HumH,FALSE,FALSE
package#Network,domain#MP-HummH-e,HummH-e,"Finds a human without access to email who is managing at least one host, but not interacting with any host.",domain#R-Hu,FALSE,FALSE
package#Network,domain#MP-HumPH-m,HumPH-m,Finds an unmanaged host running a process that has a manager.,domain#R-HumPH,FALSE,FALSE
package#Network,domain#MP-HumP-StSt,HumP-StSt,"Finds a Human managing a Process, where the Human is not an employee, and the Process has no operator.",domain#R-HumP,FALSE,FALSE
package#Network,domain#MP-HuoH-m,HuoH-m,Finds a Human operating an unmanaged Host.,domain#R-HuoH,FALSE,FALSE
package#Network,domain#MP-HuPCH,HuPCH,Finds a Human interacting with a Process that is not a Remote Access Service running on an Interactive Host.,domain#R-HuPCH,FALSE,FALSE
package#Network,domain#MP-HuSP,HuSP,Finds a human user interacting with a smartphone which is a personal device with no other users.,domain#R-HuSP,FALSE,FALSE
package#Network,domain#MP-HuwStmH-St,HuwStmH-St,"Finds a Human working for an Employer, who manages a Host that has no other operator.",domain#R-HuwStmH,FALSE,FALSE
package#Network,domain#MP-HuwStmP-St,HuwStmP-St,"Finds a Human working for an Employer, and managing a Process that has no  operator.",domain#R-HuwStmP,FALSE,FALSE
package#Network,domain#MP-IcP,IcP,Finds a Process controlling an Internet class subnet.,domain#R-IcP,FALSE,FALSE
package#Network,domain#MP-InternetMP,InternetMP,Finds an Internet class network.,domain#R-Internet,FALSE,FALSE
package#Network,domain#MP-IpH,IpH,Finds a Host providing an Internet class subnet.,domain#R-IpH,FALSE,FALSE
package#Network,domain#MP-LnSuP-H,LnSuP-H,Finds a login service using a process where the two do not have the same Host.,domain#R-LnSuP,FALSE,FALSE
package#Network,domain#MP-LS,LS,Finds a solo Logical Subnet.,domain#R-LS,FALSE,FALSE
package#Network,domain#MP-LS-iH,LS-iH,Finds a solo Logical Subnet.,domain#R-LS,FALSE,FALSE
package#Network,domain#MP-LS-prH,LS-prH,Finds a Logical Subnet not provided by any host.,domain#R-LS,FALSE,FALSE
package#Network,domain#MP-LS-S,LS-S,"Finds a Logical Subnet that is not abstract, but is accessible from no physical space.",domain#R-LS,FALSE,FALSE
package#Network,domain#MP-MHC,MHC,Finds a solo Mobile Console Host.,domain#R-MHC,FALSE,FALSE
package#Network,domain#MP-MHcIS,MHcIS,Finds a Mobile Console Host in a Public Space connected to the Internet.,domain#R-MHcIS,FALSE,FALSE
package#Network,domain#MP-MHHS,MHHS,"Finds a Host whose physical host is a Mobile Console Host in a Space, where it can access at least one Logical Subnet (this pattern contains only multiple network access contexts), plus optionally an interactive user and system manager.",domain#R-MHHS,FALSE,FALSE
package#Network,domain#MP-PccP,PccP,"Finds two processes, each of which controls the other. This is the simplest case of a cyclic authentication dependency, which is a logical impossibility.",domain#R-PccP,FALSE,FALSE
package#Network,domain#MP-PC-LnS,PC-LnS,Finds a physical Cluster that is not controlled by any process.,domain#R-PC,FALSE,TRUE
package#Network,domain#MP-PCPHLSS,PCPHLSS,"Finds a Process location access context and the related process, host and space and one related subnet.",domain#R-PCPHLSS,FALSE,FALSE
package#Network,domain#MP-PcWH,PcWH,"Finds a WiFiLAN and its local implementation, plus a controlling process.",domain#R-PcWH,FALSE,FALSE
package#Network,domain#MP-PH,PH,"Finds a solo physical host, and optionally its manager.",domain#R-PH,FALSE,FALSE
package#Network,domain#MP-PH2,PH2,Finds a process with two distinct hosts.,domain#R-PH2,FALSE,FALSE
package#Network,domain#MP-PH2dS,PH2dS,Finds a physical host located in two different spaces.,domain#R-PH2S,FALSE,FALSE
package#Network,domain#MP-PHdH,PHdH,Finds a host that has a physical host (but is not the physical host).,domain#R-PHH,FALSE,FALSE
package#Network,domain#MP-PHHPS,PHHPS,Finds a process running on a host that can be accessed from a space.,domain#R-PHHPS,FALSE,FALSE
package#Network,domain#MP-PHHS,PHHS,"Finds a host that directly is or indirectly has a physical host in a space, and all connected logical subnets accessible from that space.",domain#R-PHHS,FALSE,FALSE
package#Network,domain#MP-PHLSS,PHLSS,Finds a host that has or directly is a physical host in a space and is connected to a logical subnet accessible from that space (other than an abstract hotspot).,domain#R-PHLSS,FALSE,FALSE
package#Network,domain#MP-PHS,PHS,"Finds a Physical Host located in a Space, and optionally the host manager and interactive user.",domain#R-PHS,FALSE,FALSE
package#Network,domain#MP-PH-S,PH-S,Finds a physical host that is not located in any space.,domain#R-PH,FALSE,FALSE
package#Network,domain#MP-PHS-iC,PHS-iC,"Finds a Physical Host that is not a Cluster located in a Space, and optionally the host manager and interactive user.",domain#R-PHS,FALSE,FALSE
package#Network,domain#MP-PHS-iP,PHS-iP,"Finds a Physical Host that is not a Personal Device located in a Space, and optionally the host manager and interactive user.",domain#R-PHS,FALSE,FALSE
package#Network,domain#MP-PMHHS,PMHHS,"Finds a non-trivial Process running on a host whose physical host is a Mobile Console Host that may be located in a Space, plus associated process network access contexts from that Space, and optionally an interactive Process user.",domain#R-PMHHS,FALSE,FALSE
package#Network,domain#MP-PnH,PnH,Finds a Process with no Host.,domain#R-P,FALSE,FALSE
package#Network,domain#MP-PS-iH,PS-iH,Finds a solo Physical Subnet that is not a hotspot.,domain#R-PS,FALSE,FALSE
package#Network,domain#MP-RAC,RAC,Finds a remote access client.,domain#R-RAC,FALSE,FALSE
package#Network,domain#MP-RACuHRASP-iPL,RACuHRASP-iPL,"Finds a host running a process that is not a reverse proxy or a remote access service, and a remote access service that uses the process, and is used by a remote access client.",domain#R-RACuHRASP,FALSE,FALSE
package#Network,domain#MP-RACuP-iP,RACuP-iP,Finds a Remote Access Client using a Process that is not a reverse proxy.,domain#R-RACuP,FALSE,FALSE
package#Network,domain#MP-RACuRHRASP-iPL,RACuRHRASP-iPL,"Finds a host running a process that is not a reverse proxy or a remote access service, and a remote access service that uses the process, where both are used remotely by a remote access client.",domain#R-RACuRHRASP,FALSE,FALSE
package#Network,domain#MP-RAS,RAS,Finds a remote access service.,domain#R-RAS,FALSE,FALSE
package#Network,domain#MP-Rr,Rr,Finds a solo Router.,domain#R-Rr,FALSE,FALSE
package#Network,domain#MP-Rr-LnS,Rr-LnS,Finds a Router that is not controlled by any process.,domain#R-Rr,FALSE,TRUE
package#Network,domain#MP-RSSH,RSSH,"Finds a Radio Subnet provided by a Gateway Host accessible from a Space, and optionally the service controlling access to it and the gateway manager.",domain#R-RSSH,FALSE,FALSE
package#Network,domain#MP-RSS-HP,RSS-HP,"Finds a Radio Subnet accessible from a Space, and the subnet it implements locally, where there is no gateway specified as the subnet provider and no controlling Process.",domain#R-RSS,FALSE,FALSE
package#Network,domain#MP-RSSH-P,RSSH-P,"Finds a Radio Subnet with no controlling process, provided by a Gateway host and accessible from a Space, plus optionally the manager of the Gateway.",domain#R-RSSH,FALSE,FALSE
package#Network,domain#MP-RTuHP-iPL-RAS,RTuHP-iPL-RAS,"Finds a Host running a Process that is neither a remote access service nor a reverse proxy, but is used remotely by a Remote Terminal client, not mediated by a collocated remote access service, nor by a reverse proxy.",domain#R-RTuHP,FALSE,TRUE
package#Network,domain#MP-RTuP-hCLI,RTuP-hCLI,"Finds a Remote Terminal that uses a Process that has no CLI and is not a remote access service nor a proxy, plus the Process host.",domain#R-RTuP,FALSE,FALSE
package#Network,domain#MP-RTurP-hCLI,RTurP-hCLI,"Finds a Remote Terminal that remotely uses a Process that has no CLI and is not a remote access service nor a proxy, plus the Process host.",domain#R-RTurP,FALSE,TRUE
package#Network,domain#MP-RTuRTuS-uR,RTuRTuS-uR,Finds a remote terminal using remotely another remote terminal which is using remotely a third process that is not yet remotely used by the first.,domain#R-RTuRTuS,FALSE,FALSE
package#Network,domain#MP-SH,SH,Finds a Shell Host (i.e. a host that allows user commands with the rights of the administrator or some user/process).,domain#R-SH,FALSE,FALSE
package#Network,domain#MP-SHAC,SHAC,"Finds a Shell Host plus optionally its manager, and an associated access context.",domain#R-SHAC,FALSE,FALSE
package#Network,domain#MP-SHACPmAC,SHACPmAC,"Finds a process running on a shell host in a space and the host location access context, with all related process location and network access contexts where the host is normally in that location or connected to that network.",domain#R-SHACP,FALSE,FALSE
package#Network,domain#MP-SHGP,SHGP,Finds a simple host running a general process.,domain#R-SHGP,FALSE,FALSE
package#Network,domain#MP-SHLnSACPmAC,SHLnSACPmAC,"Finds a remote access service controlling a process running on a shell host in a space, and a location access context to the remote access service, related process access contexts and optionally the process manager.",domain#R-SHLnSACP,FALSE,TRUE
package#Network,domain#MP-SHmACPAC,SHmACPAC,"Finds a process running on a shell host in a space, and a location access context to the process, related host access contexts and optionally the host manager.",domain#R-SHPAC,FALSE,FALSE
package#Network,domain#MP-SHmACRLnSAC,SHmACRLnSAC,"Finds a remote access service controlling a shell host in a space, and a location access context to the process, related host access contexts and optionally the host manager.",domain#R-SHRLnSAC,FALSE,FALSE
package#Network,domain#MP-SH-mHu,SH-mHu,Finds a Shell Host that has no manager.,domain#R-SH,FALSE,FALSE
package#Network,domain#MP-SHP,SHP,"Finds a Process running on a shell Host, and optionally the interactive process user and host manager.",domain#R-SHP,FALSE,FALSE
package#Network,domain#MP-SHP-iT,SHP-iT,"Finds a non-trivial Process running on a shell Host, and optionally the interactive process user and host manager.",domain#R-SHP,FALSE,FALSE
package#Network,domain#MP-SHuPH-Hu,SHuPH-Hu,Finds a Human managing a Space in which an unmanaged Fixed Host is located.,domain#R-SHuPH,FALSE,FALSE
package#Network,domain#MP-StDC,StDC,Finds a stakeholder operating a data centre.,domain#R-StDC,FALSE,FALSE
package#Network,domain#MP-StH,StH,Finds a stakeholder operating a Host.,domain#R-StH,FALSE,FALSE
package#Network,domain#MP-StHP,StHP,Finds a Stakeholder operating a Host that runs a Process.,domain#R-StHP,FALSE,FALSE
package#Network,domain#MP-StSPH-St,StSPH-St,Finds a Private Space operated by a Stakeholder where a Fixed Host with no operator is located.,domain#R-StSPH,FALSE,FALSE
package#Network,domain#MP-StS-St,StS-St,Finds a Private Space operated by a Stakeholder where access is not controlled by any stakeholder.,domain#R-StS,FALSE,FALSE
package#Network,domain#MP-Sv-LnS,Sv-LnS,Finds a Server that is not controlled by any process.,domain#R-Sv,FALSE,TRUE
package#Network,domain#MP-TH,TH,"Finds a solo trivial host, and optionally the host manager, an interactive user, and any related access contexts.",domain#R-TH,FALSE,FALSE
package#Network,domain#MP-THGP,THGP,Finds a trivial host running a general process.,domain#R-THGP,FALSE,FALSE
package#Network,domain#MP-TP,TP,Finds a solo trivial process.,domain#R-TP,FALSE,FALSE
package#Network,domain#MP-WHmWS,WHmWS,Finds a WiFi hotspot with at least one local implementation.,domain#R-WH,FALSE,FALSE
package#Network,domain#MP-WiFiSSoH,WiFiSSoH,"Finds a WiFi subnet accessible from a Space, the network it implements, and optionally the host providing the subnet and service controlling access to it.",domain#R-WiFiSS,FALSE,FALSE
package#Network,domain#MP-WmPH,WmPH,"Finds a solo World asset (i.e. the inferred global public space), in which at least one Host is assumed to be (due to having no other defined location).",domain#R-W,FALSE,FALSE
package#Network,domain#MP-WpHS-aF,WpHS-aF,"Finds a mobile host or virtual host running on it, in a space, providing a WiFi LAN which is not accessible from any space, and providing no other WiFiLAN accessible in its space.",domain#R-WpHS,FALSE,FALSE
package#Network,domain#MP-WpHSH-aF,WpHSH-aF,"Finds a mobile host or virtual host running on it, in a space, providing a WiFi LAN which is a hotspot, and no other WiFiLAN accessible in its space.",domain#R-WpHSH,FALSE,FALSE
package#Network,domain#MP-WS-H,WS-H,Finds a solo WiFiLAN that is not an abstract hotspot.,domain#R-WS,FALSE,FALSE
package#Network,domain#MP-WSSH,WSSH,"Finds a Wired Subnet provided by a Gateway host accessible from a Space, and optionally the process controlling access and the manager of the gateway.",domain#R-WSSH,FALSE,FALSE
package#Network,domain#MP-WSS-HP,WSS-HP,"Finds a Wired Subnet accessible from a Space, where there is no gateway specified as the subnet provider, and no controlling Process.",domain#R-WSS,FALSE,FALSE
package#Network,domain#MP-WSSH-P,WSSH-P,"Finds a Wired Subnet with no controlling process, provided by a Gateway host accessible from a Space, and optionally the manager of the Gateway.",domain#R-WSSH,FALSE,FALSE
package#NetworkConnectivity,domain#MP-DDoH,DDoH,"Change from: Finds an open network path from the Internet to (but not via) a Host connected to a local subnet, and the associated network interface and access context, plus the location contexts for the host being on that subnet, and optionally the host manager.",domain#R-DDoH,FALSE,FALSE
package#NetworkConnectivity,domain#MP-GdHRS,GdHRS,"Finds a gateway providing a radio subnet to which a distinct host is connected, and optionally a process controlling access to the radio subnet, which in this case implements an abstract network (hotspot or cellular network), i.e. there is an implements relationship to a distinct abstract subnet.",domain#R-GHRS,FALSE,FALSE
package#NetworkConnectivity,domain#MP-GdHRSi,GdHRSi,"Finds a gateway providing a radio subnet to which a distinct host is connected, and optionally a process controlling access to the radio subnet, which in this case does not implement a separate abstract network (hotspot or cellular network), i.e. it has a self-referential implements relationship.",domain#R-GHRSi,FALSE,FALSE
package#NetworkConnectivity,domain#MP-GdHWS,GdHWS,"Finds a gateway providing a wired subnet to which a distinct host is connected, and optionally a process controlling access to the subnet.",domain#R-GHWS,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HIoH,HIoH,"Finds a Host connected to the Internet, and the associated network Interface, plus optionally the host manager.",domain#R-HIoH,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HLoH,HLoH,"Finds a Host with optional system manager, connected to a Layer 2 Logical Subnet, and the associated network Interface, and a second, distinct host on the same subnet.",domain#R-HLoH,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HRoH,HRoH,"Finds a Host with optional system manager, connected to a Layer 3 Logical Subnet (but not the Internet), and the associated network Interface, and a second, remote host on the same subnet.",domain#R-HRoH,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HRSGSoS,HRSGSoS,"Finds a host connecting to a radio subnet, a gateway host located in a space that is providing the radio subnet, and optionally a service that controls access to the radio subnet.",domain#R-HRSGS,FALSE,FALSE
package#NetworkConnectivity,domain#MP-HSRSoGS,HSRSoGS,"Finds a host located in a space connecting to a radio subnet, plus optionally the controlling host and service for the subnet.",domain#R-HSRS,FALSE,TRUE
package#NetworkConnectivity,domain#MP-HSWSoGS,HSWSoGS,"Finds a host located in a space connecting to a wired subnet it does not provide, plus optionally the host manager, and the gateway and service controlling the subnet.",domain#R-HSWS,FALSE,TRUE
package#NetworkConnectivity,domain#MP-HWSGSoS,HWSGSoS,"Finds a host connecting to a wired network it does not provide, a gateway host located in a space that is providing the network, and optionally the gateway host manager, and a service that controls access to the network.",domain#R-HWSGS,FALSE,TRUE
package#NetworkConnectivity,domain#MP-I,I,"Finds a solo Interface, plus the associated host and subnet and optionally the host manager.",domain#R-I,FALSE,FALSE
package#NetworkConnectivity,domain#MP-ILSA,ILSA,Finds an Interface connecting to a Logical Subnet that implements an Abstract Subnet that is not the same as the Logical Subnet.,domain#R-ILSA,FALSE,FALSE
package#NetworkConnectivity,domain#MP-INC,INC,"Finds a solo Interface, plus the associated host, subnet, and a host network access context where the interface is connected.",domain#R-INC,FALSE,FALSE
package#NetworkConnectivity,domain#MP-IoH,IoH,"Finds an open network path from the Internet to (but not via) a Host connected to a local subnet, and the associated network interface and access context, plus the location contexts for the host being on that subnet, and optionally the host manager.",domain#R-IoH,FALSE,FALSE
package#NetworkConnectivity,domain#MP-L3c-rGc-rL3,L3c-rGc-rL3,"Finds a Host connected from an IP subnet to a second distinct IP subnet, both in the same space, where neither is a hotspot and neither is provided by the gateway.",domain#R-L3cGcL3,FALSE,TRUE
package#NetworkConnectivity,domain#MP-L3c-rGrL3,L3c-rGrL3,"Finds a Host connected from an IP subnet it does not provide to a second, distinct IP subnet that is provided by the Host, both in the same space, where neither subnet is a hotspot, and there is no logical segment representing the route between subnets via the host..",domain#R-L3cGrL3,FALSE,TRUE
package#NetworkConnectivity,domain#MP-L3rGc-rL3,L3rGc-rL3,"Finds a Host connected from an IP subnet it provides to a second, distinct IP subnet that it does not provide, both in the same space, where neither subnet is a hotspot.",domain#R-L3rGcL3,FALSE,TRUE
package#NetworkConnectivity,domain#MP-L3rGrL3,L3rGrL3,"Finds a Host providing two IP subnets both in the same space, where there is no logical segment representing the route between subnets via the host.",domain#R-L3rGrL3,FALSE,FALSE
package#NetworkConnectivity,domain#MP-L3SSg2,L3SSg2,"Finds a gateway from an IP subnet to a distinct IP subnet, along with the forward and (open) return path segments via the gateway.",domain#R-L3SSg2,FALSE,FALSE
package#NetworkConnectivity,domain#MP-L3SSg2+b,L3SSg2+b,"Finds a gateway from one IP subnet to a second IP subnet, along with the segment asset representing the route via the gateway, where this route is blocked by default.",domain#R-L3SSg2+b,FALSE,FALSE
package#NetworkConnectivity,domain#MP-L3SSg2AC,L3SSg2AC,"Finds a gateway from an IP subnet to a distinct IP subnet, along with the forward and (open) return path segments via the gateway, and a context in which the gateway is connected to both subnets.",domain#R-L3SSg2AC,FALSE,FALSE
package#NetworkConnectivity,domain#MP-L3SSg2AC-b,L3SSg2AC-b,"Finds a gateway from one IP subnet to an IP subnet, along with the segment asset representing the route via the gateway, and a context in which the gateway is connected to both subnets, where this route is not blocked by default.",domain#R-L3SSg2AC,FALSE,FALSE
package#NetworkConnectivity,domain#MP-L3SSg2-b,L3SSg2-b,"Finds a gateway from one IP subnet to a second IP subnet, along with the segment asset representing the route via the gateway, where this route is not blocked by default.",domain#R-L3SSg2,FALSE,FALSE
package#NetworkConnectivity,domain#MP-LoH,LoH,"Finds a Host in a context where it is connected to a Layer 2 Logical Subnet, and the associated network interface, plus all contexts where it is connected to the same subnet (there may be others), and optionally the host manager.",domain#R-LoH,FALSE,FALSE
package#NetworkConnectivity,domain#MP-LPLS2NSg2,LPLS2NSg2,"Finds a route between subnets through a gateway where NAT is used on the return path, and a logical path traversing the forward segment.",domain#R-LPLS2NSg2,FALSE,FALSE
package#NetworkConnectivity,domain#MP-LPsLS,LPsLS,Finds a Logical Subnet at the start of a Logical Path.,domain#R-LPsLS,FALSE,FALSE
package#NetworkConnectivity,domain#MP-NoH,NoH,"Finds an open network path not via the Internet from a remote attacker subnet to (but not via) a Host connected to a local subnet, and the associated network interface and access context, plus the location contexts for the host being on that subnet, and optionally the host manager.",domain#R-NoH,FALSE,FALSE
package#NetworkConnectivity,domain#MP-NP2LS,NP2LS,Finds a network path with a subpath that visits a subnet.,domain#R-NP2LS,FALSE,FALSE
package#NetworkConnectivity,domain#MP-NP2LSg,NP2LSg,Finds a network path with a subpath that traverses a logical segment.,domain#R-NP2LSg,FALSE,FALSE
package#NetworkConnectivity,domain#MP-NP3,NP3,"Finds a Network Path with a subpath that extends a third path, which does not itself have a subpath relationship to the first.",domain#R-NP3,FALSE,FALSE
package#NetworkConnectivity,domain#MP-NPLS,NPLS,"Finds a Network Path that starts and ends on the same subnet, i.e. it uses no gateways.",domain#R-NPLS,FALSE,FALSE
package#NetworkConnectivity,domain#MP-NPmLSmSg,NPmLSmSg,"Finds a Network Path that traverses at least one Logical Segment, plus the Logical Subnet(s) it visits (in this pattern there should be more than one).",domain#R-NP,FALSE,FALSE
package#NetworkConnectivity,domain#MP-OPLS1,OPLS1,"Finds a zero-length Logical Path and a Path Terminator (NPE) to a Logical Subnet, where there is a Logical Route via a Gateway Host to the Subnet from some other Logical Subnet.",domain#R-OPLS1,FALSE,FALSE
package#NetworkConnectivity,domain#MP-OPLS2,OPLS2,"Finds a Network Path and terminator (NPE) to a destination Logical Subnet, where there is a Logical Route into the Subnet at the start of the Path via a Gateway, from a Subnet not visited by any shorter path to the destination, where the Path is routed via at least one Host but not via the Gateway.",domain#R-OPLS2,FALSE,FALSE
package#NetworkConnectivity,domain#MP-OPPS1,OPPS1,"Finds a zero-length Physical Path and a Path Terminator (PPE) to a Physical Subnet, where there is a Logical Route via a Physical Gateway Host to the Subnet from some other Physical Subnet.",domain#R-OPPS1,FALSE,FALSE
package#NetworkConnectivity,domain#MP-OPPS2,OPPS2,"Finds a Physical Path and terminator (PPE) to a destination Physical Subnet, where there is a Logical Route into the Subnet at the start of the Path via a Gateway, from a Physical Subnet not visited by any shorter physical path to the destination, where the Path is routed via at least one Host but not via the Gateway.",domain#R-OPPS2,FALSE,FALSE
package#NetworkConnectivity,domain#MP-RIoH,RIoH,"Finds an open network path to the Internet from (but not via) a Host connected to a local subnet, and the associated network interface and access context, plus the location contexts for the host being on that subnet, and optionally the host manager.",domain#R-RIoH,FALSE,FALSE
package#NetworkConnectivity,domain#MP-RNoH,RNoH,"Finds an open network path not via the Internet to a remote attacker subnet from (but not via) a Host connected to a local subnet, and the associated network interface and access context, plus the location contexts for the host being on that subnet, and optionally the host manager.",domain#R-RNoH,FALSE,FALSE
package#NetworkConnectivity,domain#MP-RoH,RoH,"Finds an open network path from a remote attacker L3 subnet to (and not via) a Host in a space connected to a local subnet, and the associated network interface, plus the contexts in which the host is so connected (there must be at least one), and optionally the host manager.",domain#R-RoH,FALSE,FALSE
package#NetworkConnectivity,domain#MP-RScGcRS,RScGcRS,"Finds a Physical Host connected between two distinct WiFi subnets, both in the same space.",domain#R-RScGcRS,FALSE,FALSE
package#NetworkConnectivity,domain#MP-Sg,Sg,"Finds a gateway host between two subnets, plus the logical segments representing routes between the subnets via this gateway.",domain#R-Sg,FALSE,FALSE
package#NetworkConnectivity,domain#MP-SgHfILS,SgHfILS,"Finds a Logical Segment via a Host routing from a Logical Subnet, and the Interface between the Host and Logical Subnet.",domain#R-SgHfILS,FALSE,FALSE
package#NetworkConnectivity,domain#MP-SgHtILS,SgHtILS,"Finds a Logical Segment via a Host routing to a Logical Subnet, and the Interface between the Host and Logical Subnet.",domain#R-SgHtILS,FALSE,FALSE
package#NetworkConnectivity,domain#MP-WScMcWS,WScMcWS,"Finds a Mobile Host connected between two distinct Wired LANs, both in the same space.",domain#R-WScMcWS,FALSE,FALSE
package#Physical,domain#MP-HuaSaE,HuaSaE,Finds a human with access to a space that is accessible from a public entrance space.,domain#R-HuaSaE,FALSE,FALSE
package#Physical,domain#MP-HuPSoSt,HuPSoSt,"Finds a Human with access to a Private Space, and an optional employer of the Human.",domain#R-HuPS,FALSE,FALSE
package#Physical,domain#MP-HuPSSt,HuPSSt,"Finds a Human with access to a Private Space, and their employer.",domain#R-HuPSSt,FALSE,FALSE
package#Physical,domain#MP-PPS,PPS,Finds a Private Physical Space.,domain#R-PPS,FALSE,FALSE
package#Physical,domain#MP-PPS-E,PPS-E,Finds a Private Space that is not accessible from any other Space.,domain#R-PPS,FALSE,FALSE
package#Physical,domain#MP-PScSt,PScSt,Finds a private space controlled by a stakeholder.,domain#R-PScSt,FALSE,FALSE
package#Physical,domain#MP-PSS,PSS,"Finds two spaces, one of which is private and accessible via the other.",domain#R-PSS,FALSE,FALSE
package#Privacy,domain#MP-DHuDC,DHuDC,Finds a data asset relating to a human along with a stored copy of the data.,domain#R-DHuDC,FALSE,FALSE
package#Privacy,domain#MP-DHuDF,DHuDF,Finds a data asset relating to a human along with a flowing copy of the data.,domain#R-DHuDF,FALSE,FALSE
package#Privacy,domain#MP-D-Hu-Th,D-Hu-Th,"Finds a solo Data asset which is not spam, not created by a Sensor or stored on an IoT Thing, and does not relate to a human subject.",domain#R-D,FALSE,FALSE
package#Privacy,domain#MP-H-Hu,H-Hu,"Finds a Host that has no interactive user, no manager, and does not relate to any user.",domain#R-H,FALSE,FALSE
package#Privacy,domain#MP-Hs,Hs,Finds a solo Health Sensor.,domain#R-Hs,FALSE,FALSE
package#Privacy,domain#MP-Hu-aDPoS-i,Hu-aDPoS-i,"Finds Stakeholder operating a Process that is using Data relating to a Human data subject who may be a child via a controlling Service, where the subject operates the Service but not the Process.",domain#R-HuDPoS,FALSE,FALSE
